event_id,order_id,event_type,event_time,actor_type,actor_id,source_system
EV-000313,O00106,DELIVERED,2026-08-12T13:37:00.203394,driver,D089,order_platform
EV-000314,O00107,ORDER_CREATED,2026-08-15T20:29:00,customer,C0412,order_platform
EV-000315,O00107,PICKED_UP,2026-08-15T20:53:47.105998,driver,D001,order_platform
EV-000316,O00107,DELIVERED,2026-08-15T21:37:21.933301,driver,D001,order_platform
EV-000317,O00108,ORDER_CREATED,2026-08-18T23:59:00,customer,C0226,order_platform
EV-000318,O00108,PICKED_UP,2026-08-19T00:11:01.322470,driver,D057,order_platform
EV-000319,O00108,DELIVERED,2026-08-19T01:16:32.308921,driver,D057,order_platform
EV-000320,O00109,ORDER_CREATED,2026-08-28T18:41:00,customer,C0894,order_platform
EV-000321,O00109,PICKED_UP,2026-08-28T19:01:15.568247,driver,D040,order_platform
EV-000322,O00109,DELIVERED,2026-08-28T19:44:50.633375,driver,D040,order_platform
EV-000323,O00110,ORDER_CREATED,2026-08-12T13:12:00,customer,C0811,order_platform
EV-000324,O00110,PICKED_UP,2026-08-12T13:56:04.470524,driver,D037,order_platform
EV-000325,O00110,DELIVERED,2026-08-12T14:58:44.027044,driver,D037,order_platform
EV-000326,O00111,ORDER_CREATED,2026-08-15T14:13:00,customer,C0338,order_platform
EV-000327,O00111,PICKED_UP,2026-08-15T14:58:06.249152,driver,D118,order_platform
EV-000328,O00111,DELIVERED,2026-08-15T15:48:32.793183,driver,D118,order_platform
EV-000329,O00112,ORDER_CREATED,2026-08-09T12:37:00,customer,C0404,order_platform
EV-000330,O00112,PICKED_UP,2026-08-09T12:48:00.358227,driver,D115,order_platform
EV-000331,O00112,DELIVERED,2026-08-09T13:48:51.605724,driver,D115,order_platform
EV-000332,O00113,ORDER_CREATED,2026-08-18T18:54:00,customer,C0605,order_platform
EV-000333,O00113,PICKED_UP,2026-08-18T19:38:57.053016,driver,D059,order_platform
EV-000334,O00113,DELIVERED,2026-08-18T20:31:15.102926,driver,D059,order_platform
EV-000335,O00114,ORDER_CREATED,2026-08-03T18:53:00,customer,C0602,order_platform
EV-000336,O00114,PICKED_UP,2026-08-03T19:21:17.131133,driver,D093,order_platform
EV-000337,O00114,DELIVERED,2026-08-03T20:12:00.539850,driver,D093,order_platform
EV-000338,O00115,ORDER_CREATED,2026-08-24T12:48:00,customer,C0104,order_platform
EV-000339,O00115,PICKED_UP,2026-08-24T13:10:51.877854,driver,D029,order_platform
EV-000340,O00115,DELIVERED,2026-08-24T13:30:45.204008,driver,D029,order_platform
EV-000341,O00116,ORDER_CREATED,2026-08-26T23:30:00,customer,C0264,order_platform
EV-000342,O00116,PICKED_UP,2026-08-27T00:07:01.064026,driver,D100,order_platform
EV-000343,O00116,DELIVERED,2026-08-27T01:02:35.610076,driver,D100,order_platform
EV-000344,O00117,ORDER_CREATED,2026-08-18T19:43:00,customer,C0480,order_platform
EV-000345,O00117,PICKED_UP,2026-08-18T20:06:42.521740,driver,D016,order_platform
EV-000346,O00117,DELIVERED,2026-08-18T20:55:24.550476,driver,D016,order_platform
EV-000347,O00118,ORDER_CREATED,2026-08-27T21:52:00,customer,C0258,order_platform
EV-000348,O00118,PICKED_UP,2026-08-27T22:23:32.703369,driver,D032,order_platform
EV-000349,O00118,DELIVERED,2026-08-27T23:11:23.618617,driver,D032,order_platform
EV-000350,O00119,ORDER_CREATED,2026-08-24T15:18:00,customer,C0039,order_platform
EV-000351,O00119,PICKED_UP,2026-08-24T15:55:54.243412,driver,D115,order_platform
EV-000352,O00119,DELIVERED,2026-08-24T16:46:13.615274,driver,D115,order_platform
EV-000353,O00120,ORDER_CREATED,2026-08-13T18:15:00,customer,C0501,order_platform
EV-000354,O00120,PICKED_UP,2026-08-13T18:29:08.055622,driver,D045,order_platform
EV-000355,O00120,DELIVERED,2026-08-13T19:34:08.431508,driver,D045,order_platform
EV-000356,O00121,ORDER_CREATED,2026-08-14T19:21:00,customer,C0008,order_platform
EV-000357,O00121,PICKED_UP,2026-08-14T20:06:13.979013,driver,D011,order_platform
EV-000358,O00121,DELIVERED,2026-08-14T20:59:24.936926,driver,D011,order_platform
EV-000359,O00122,ORDER_CREATED,2026-08-11T11:13:00,customer,C0829,order_platform
EV-000360,O00122,PICKED_UP,2026-08-11T11:38:44.232576,driver,D087,order_platform
EV-000361,O00122,DELIVERED,2026-08-11T12:29:52.348141,driver,D087,order_platform
EV-000362,O00123,ORDER_CREATED,2026-08-03T18:22:00,customer,C0110,order_platform
EV-000363,O00123,PICKED_UP,2026-08-03T18:42:42.220551,driver,D104,order_platform
EV-000364,O00123,DELIVERED,2026-08-03T19:24:39.852763,driver,D104,order_platform
EV-000365,O00124,ORDER_CREATED,2026-08-13T17:43:00,customer,C0471,order_platform
EV-000366,O00124,PICKED_UP,2026-08-13T18:08:49.859896,driver,D053,order_platform
EV-000367,O00124,DELIVERED,2026-08-13T18:51:21.876941,driver,D053,order_platform
EV-000368,O00125,ORDER_CREATED,2026-08-01T22:28:00,customer,C0583,order_platform
EV-000369,O00125,PICKED_UP,2026-08-01T22:57:54.141616,driver,D103,order_platform
EV-000370,O00125,DELIVERED,2026-08-01T23:45:02.539050,driver,D103,order_platform
EV-000371,O00126,ORDER_CREATED,2026-08-03T20:35:00,customer,C0834,order_platform
EV-000372,O00126,PICKED_UP,2026-08-03T21:03:22.215700,driver,D104,order_platform
EV-000373,O00126,DELIVERED,2026-08-03T22:13:14.216068,driver,D104,order_platform
EV-000374,O00127,ORDER_CREATED,2026-08-03T17:15:00,customer,C0758,order_platform
EV-000375,O00127,PICKED_UP,2026-08-03T17:34:36.898065,driver,D047,order_platform
EV-000376,O00128,ORDER_CREATED,2026-08-20T13:20:00,customer,C0704,order_platform
EV-000377,O00128,PICKED_UP,2026-08-20T13:42:57.335430,driver,D010,order_platform
EV-000378,O00128,DELIVERED,2026-08-20T14:35:25.533191,driver,D010,order_platform
EV-000379,O00129,ORDER_CREATED,2026-08-12T12:36:00,customer,C0495,order_platform
EV-000380,O00129,PICKED_UP,2026-08-12T12:49:35.438483,driver,D090,order_platform
EV-000381,O00130,ORDER_CREATED,2026-08-15T20:53:00,customer,C0783,order_platform
EV-000382,O00130,PICKED_UP,2026-08-15T21:15:07.369165,driver,D041,order_platform
EV-000383,O00130,DELIVERED,2026-08-15T21:59:47.592892,driver,D041,order_platform
EV-000384,O00131,ORDER_CREATED,2026-08-28T19:34:00,customer,C0106,order_platform
EV-000385,O00131,PICKED_UP,2026-08-28T19:57:44.311187,driver,D060,order_platform
EV-000386,O00131,DELIVERED,2026-08-28T21:07:19.033974,driver,D060,order_platform
EV-000387,O00132,ORDER_CREATED,2026-08-21T17:48:00,customer,C0455,order_platform
EV-000388,O00132,PICKED_UP,2026-08-21T18:25:18.336678,driver,D052,order_platform
EV-000389,O00132,DELIVERED,2026-08-21T19:19:26.978884,driver,D052,order_platform
EV-000390,O00133,ORDER_CREATED,2026-08-16T12:26:00,customer,C0561,order_platform
EV-000391,O00133,PICKED_UP,2026-08-16T12:42:56.533519,driver,D119,order_platform
EV-000392,O00133,DELIVERED,2026-08-16T13:47:43.845091,driver,D119,order_platform
EV-000393,O00134,ORDER_CREATED,2026-08-11T12:02:00,customer,C0864,order_platform
EV-000394,O00134,PICKED_UP,2026-08-11T12:32:24.166489,driver,D025,order_platform
EV-000395,O00134,DELIVERED,2026-08-11T13:26:44.478045,driver,D025,order_platform
EV-000396,O00135,ORDER_CREATED,2026-08-26T17:11:00,customer,C0834,order_platform
EV-000397,O00135,PICKED_UP,2026-08-26T17:31:55.638508,driver,D036,order_platform
EV-000398,O00135,DELIVERED,2026-08-26T18:20:00.064441,driver,D036,order_platform
EV-000399,O00136,ORDER_CREATED,2026-08-19T12:55:00,customer,C0158,order_platform
EV-000400,O00136,PICKED_UP,2026-08-19T13:17:26.396076,driver,D089,order_platform
EV-000401,O00136,DELIVERED,2026-08-19T14:06:44.476209,driver,D089,order_platform
EV-000402,O00137,ORDER_CREATED,2026-08-23T20:58:00,customer,C0300,order_platform
EV-000403,O00137,PICKED_UP,2026-08-23T21:27:56.773299,driver,D041,order_platform
EV-000404,O00137,DELIVERED,2026-08-23T22:13:57.518372,driver,D041,order_platform
EV-000405,O00138,ORDER_CREATED,2026-08-06T18:31:00,customer,C0083,order_platform
EV-000406,O00138,PICKED_UP,2026-08-06T18:59:16.807438,driver,D064,order_platform
EV-000407,O00138,DELIVERED,2026-08-06T19:44:41.606985,driver,D064,order_platform
EV-000408,O00139,ORDER_CREATED,2026-08-19T11:48:00,customer,C0013,order_platform
EV-000409,O00139,PICKED_UP,2026-08-19T12:11:44.683358,driver,D040,order_platform
EV-000410,O00139,DELIVERED,2026-08-19T13:04:24.637458,driver,D040,order_platform
EV-000411,O00140,ORDER_CREATED,2026-08-18T20:23:00,customer,C0099,order_platform
EV-000412,O00140,PICKED_UP,2026-08-18T20:37:17.560186,driver,D003,order_platform
EV-000413,O00140,DELIVERED,2026-08-18T20:55:05.861193,driver,D003,order_platform
EV-000414,O00141,ORDER_CREATED,2026-08-27T12:55:00,customer,C0168,order_platform
EV-000415,O00141,PICKED_UP,2026-08-27T13:19:30.920330,driver,D015,order_platform
EV-000416,O00141,DELIVERED,2026-08-27T14:17:35.745239,driver,D015,order_platform
EV-000417,O00142,ORDER_CREATED,2026-08-19T17:17:00,customer,C0056,order_platform
EV-000418,O00142,PICKED_UP,2026-08-19T17:28:46.105943,driver,D036,order_platform
EV-000419,O00142,DELIVERED,2026-08-19T18:08:17.238707,driver,D036,order_platform
EV-000420,O00143,ORDER_CREATED,2026-08-08T13:20:00,customer,C0678,order_platform
EV-000421,O00143,PICKED_UP,2026-08-08T13:46:37.538377,driver,D030,order_platform
EV-000422,O00143,DELIVERED,2026-08-08T14:37:32.053193,driver,D030,order_platform
EV-000423,O00144,ORDER_CREATED,2026-08-23T22:23:00,customer,C0771,order_platform
EV-000424,O00144,PICKED_UP,2026-08-23T22:55:25.996875,driver,D023,order_platform
EV-000425,O00144,DELIVERED,2026-08-23T23:35:57.157310,driver,D023,order_platform
EV-000426,O00145,ORDER_CREATED,2026-08-11T18:08:00,customer,C0377,order_platform
EV-000427,O00145,PICKED_UP,2026-08-11T18:37:22.495775,driver,D035,order_platform
EV-000428,O00145,DELIVERED,2026-08-11T19:16:48.103141,driver,D035,order_platform
EV-000429,O00146,ORDER_CREATED,2026-08-07T23:58:00,customer,C0031,order_platform
EV-000430,O00146,PICKED_UP,2026-08-08T00:10:12.231564,driver,D046,order_platform
EV-000431,O00146,DELIVERED,2026-08-08T00:29:43.338196,driver,D046,order_platform
EV-000432,O00147,ORDER_CREATED,2026-08-25T14:41:00,customer,C0572,order_platform
EV-000433,O00147,PICKED_UP,2026-08-25T15:31:31.074721,driver,D025,order_platform
EV-000434,O00147,DELIVERED,2026-08-25T15:59:59.246273,driver,D025,order_platform
EV-000435,O00148,ORDER_CREATED,2026-08-10T13:49:00,customer,C0197,order_platform
EV-000436,O00148,PICKED_UP,2026-08-10T14:16:35.150451,driver,D106,order_platform
EV-000437,O00148,DELIVERED,2026-08-10T15:11:50.036755,driver,D106,order_platform
EV-000438,O00149,ORDER_CREATED,2026-08-22T18:13:00,customer,C0825,order_platform
EV-000439,O00149,PICKED_UP,2026-08-22T18:47:37.875668,driver,D078,order_platform
EV-000440,O00149,DELIVERED,2026-08-22T19:33:44.911350,driver,D078,order_platform
EV-000441,O00150,ORDER_CREATED,2026-08-24T19:49:00,customer,C0747,order_platform
EV-000442,O00150,PICKED_UP,2026-08-24T20:19:34.582382,driver,D043,order_platform
EV-000443,O00150,DELIVERED,2026-08-24T21:02:17.714042,driver,D043,order_platform
EV-000444,O00151,ORDER_CREATED,2026-08-08T18:07:00,customer,C0641,order_platform
EV-000445,O00151,PICKED_UP,2026-08-08T19:00:44.862820,driver,D104,order_platform
EV-000446,O00151,DELIVERED,2026-08-08T19:50:49.669847,driver,D104,order_platform
EV-000447,O00152,ORDER_CREATED,2026-08-01T19:00:00,customer,C0179,order_platform
EV-000448,O00152,PICKED_UP,2026-08-01T19:41:35.702459,driver,D109,order_platform
EV-000449,O00152,DELIVERED,2026-08-01T20:10:58.760171,driver,D109,order_platform
EV-000450,O00153,ORDER_CREATED,2026-08-07T23:09:00,customer,C0274,order_platform
EV-000451,O00153,PICKED_UP,2026-08-07T23:27:02.113360,driver,D009,order_platform
EV-000452,O00153,DELIVERED,2026-08-08T00:17:04.059853,driver,D009,order_platform
EV-000453,O00154,ORDER_CREATED,2026-08-20T19:19:00,customer,C0795,order_platform
EV-000454,O00154,PICKED_UP,2026-08-20T19:55:54.825409,driver,D115,order_platform
EV-000455,O00155,ORDER_CREATED,2026-08-17T18:52:00,customer,C0521,order_platform
EV-000456,O00155,PICKED_UP,2026-08-17T19:39:21.661056,driver,D072,order_platform
EV-000457,O00155,DELIVERED,2026-08-17T20:28:38.696717,driver,D072,order_platform
EV-000458,O00156,ORDER_CREATED,2026-08-02T18:36:00,customer,C0772,order_platform
EV-000459,O00156,PICKED_UP,2026-08-02T18:56:34.642680,driver,D006,order_platform
EV-000460,O00156,DELIVERED,2026-08-02T19:25:53.583575,driver,D006,order_platform
EV-000461,O00157,ORDER_CREATED,2026-08-13T22:11:00,customer,C0663,order_platform
EV-000462,O00157,PICKED_UP,2026-08-13T22:26:56.657561,driver,D090,order_platform
EV-000463,O00157,DELIVERED,2026-08-13T23:38:51.565754,driver,D090,order_platform
EV-000464,O00158,ORDER_CREATED,2026-08-02T13:51:00,customer,C0119,order_platform
EV-000465,O00158,PICKED_UP,2026-08-02T14:23:48.867978,driver,D009,order_platform
EV-000466,O00158,DELIVERED,2026-08-02T15:13:25.227823,driver,D009,order_platform
EV-000467,O00159,ORDER_CREATED,2026-08-26T16:39:00,customer,C0306,order_platform
EV-000468,O00159,PICKED_UP,2026-08-26T16:59:36.844737,driver,D086,order_platform
EV-000469,O00159,DELIVERED,2026-08-26T17:43:17.011006,driver,D086,order_platform
EV-000470,O00160,ORDER_CREATED,2026-08-11T11:42:00,customer,C0676,order_platform
EV-000471,O00160,PICKED_UP,2026-08-11T12:04:02.500906,driver,D091,order_platform
EV-000472,O00160,DELIVERED,2026-08-11T12:59:42.792322,driver,D091,order_platform
EV-000473,O00161,ORDER_CREATED,2026-08-28T18:44:00,customer,C0436,order_platform
EV-000474,O00161,PICKED_UP,2026-08-28T19:17:06.730220,driver,D030,order_platform
EV-000475,O00161,DELIVERED,2026-08-28T20:09:18.343135,driver,D030,order_platform
EV-000476,O00162,ORDER_CREATED,2026-08-26T17:53:00,customer,C0348,order_platform
EV-000477,O00162,PICKED_UP,2026-08-26T18:27:32.131791,driver,D001,order_platform
EV-000478,O00162,DELIVERED,2026-08-26T19:21:12.950887,driver,D001,order_platform
EV-000479,O00163,ORDER_CREATED,2026-08-10T18:54:00,customer,C0251,order_platform
EV-000480,O00163,PICKED_UP,2026-08-10T19:15:54.739354,driver,D057,order_platform
EV-000481,O00163,DELIVERED,2026-08-10T19:29:29.287513,driver,D057,order_platform
EV-000482,O00164,ORDER_CREATED,2026-08-10T15:11:00,customer,C0258,order_platform
EV-000483,O00164,PICKED_UP,2026-08-10T15:33:17.488760,driver,D114,order_platform
EV-000484,O00164,DELIVERED,2026-08-10T16:20:22.459871,driver,D114,order_platform
EV-000485,O00165,ORDER_CREATED,2026-08-05T14:25:00,customer,C0433,order_platform
EV-000486,O00165,PICKED_UP,2026-08-05T14:53:45.473111,driver,D058,order_platform
EV-000487,O00165,DELIVERED,2026-08-05T15:09:05.679077,driver,D058,order_platform
EV-000488,O00166,ORDER_CREATED,2026-08-11T12:29:00,customer,C0423,order_platform
EV-000489,O00166,PICKED_UP,2026-08-11T12:50:16.683775,driver,D080,order_platform
EV-000490,O00166,DELIVERED,2026-08-11T13:39:02.394552,driver,D080,order_platform
EV-000491,O00167,ORDER_CREATED,2026-08-20T19:15:00,customer,C0764,order_platform
EV-000492,O00167,PICKED_UP,2026-08-20T19:40:06.393514,driver,D038,order_platform
EV-000493,O00167,DELIVERED,2026-08-20T20:34:19.113734,driver,D038,order_platform
EV-000494,O00168,ORDER_CREATED,2026-08-12T18:50:00,customer,C0577,order_platform
EV-000495,O00168,PICKED_UP,2026-08-12T19:15:03.881383,driver,D090,order_platform
EV-000496,O00168,DELIVERED,2026-08-12T20:04:23.421514,driver,D090,order_platform
EV-000497,O00169,ORDER_CREATED,2026-08-22T15:34:00,customer,C0389,order_platform
EV-000498,O00169,PICKED_UP,2026-08-22T16:19:20.745210,driver,D064,order_platform
EV-000499,O00169,DELIVERED,2026-08-22T17:04:40.775814,driver,D064,order_platform
EV-000500,O00170,ORDER_CREATED,2026-08-23T17:36:00,customer,C0129,order_platform
EV-000501,O00170,PICKED_UP,2026-08-23T18:07:56.927664,driver,D072,order_platform
EV-000502,O00170,DELIVERED,2026-08-23T18:51:18.866664,driver,D072,order_platform
EV-000503,O00171,ORDER_CREATED,2026-08-17T18:21:00,customer,C0197,order_platform
EV-000504,O00171,PICKED_UP,2026-08-17T19:10:31.744691,driver,D103,order_platform
EV-000505,O00171,DELIVERED,2026-08-17T20:14:45.009468,driver,D103,order_platform
EV-000506,O00172,ORDER_CREATED,2026-08-04T16:20:00,customer,C0027,order_platform
EV-000507,O00172,PICKED_UP,2026-08-04T16:46:21.529411,driver,D074,order_platform
EV-000508,O00172,DELIVERED,2026-08-04T17:23:20.738324,driver,D074,order_platform
EV-000509,O00173,ORDER_CREATED,2026-08-06T20:44:00,customer,C0316,order_platform
EV-000510,O00173,PICKED_UP,2026-08-06T20:59:02.772135,driver,D098,order_platform
EV-000511,O00174,ORDER_CREATED,2026-08-21T18:59:00,customer,C0797,order_platform
EV-000512,O00174,PICKED_UP,2026-08-21T19:43:26.579106,driver,D056,order_platform
EV-000513,O00174,DELIVERED,2026-08-21T20:18:20.245322,driver,D056,order_platform
EV-000514,O00175,ORDER_CREATED,2026-08-24T11:24:00,customer,C0062,order_platform
EV-000515,O00175,PICKED_UP,2026-08-24T11:41:02.594801,driver,D069,order_platform
EV-000516,O00175,DELIVERED,2026-08-24T12:33:24.594820,driver,D069,order_platform
EV-000517,O00176,ORDER_CREATED,2026-08-10T11:16:00,customer,C0045,order_platform
EV-000518,O00176,PICKED_UP,2026-08-10T11:47:24.681107,driver,D005,order_platform
EV-000519,O00176,DELIVERED,2026-08-10T12:34:38.828932,driver,D005,order_platform
EV-000520,O00177,ORDER_CREATED,2026-08-02T12:13:00,customer,C0634,order_platform
EV-000521,O00177,PICKED_UP,2026-08-02T12:36:41.288315,driver,D044,order_platform
EV-000522,O00177,DELIVERED,2026-08-02T13:06:28.125718,driver,D044,order_platform
EV-000523,O00178,ORDER_CREATED,2026-08-20T18:06:00,customer,C0642,order_platform
EV-000524,O00178,PICKED_UP,2026-08-20T18:52:50.068068,driver,D120,order_platform
EV-000525,O00178,DELIVERED,2026-08-20T19:37:12.390120,driver,D120,order_platform
EV-000526,O00179,ORDER_CREATED,2026-08-15T15:53:00,customer,C0076,order_platform
EV-000527,O00179,PICKED_UP,2026-08-15T16:19:46.225712,driver,D021,order_platform
EV-000528,O00179,DELIVERED,2026-08-15T16:58:06.341578,driver,D021,order_platform
EV-000529,O00180,ORDER_CREATED,2026-08-08T18:05:00,customer,C0505,order_platform
EV-000530,O00180,PICKED_UP,2026-08-08T18:43:23.314022,driver,D001,order_platform
EV-000531,O00180,DELIVERED,2026-08-08T19:37:52.194153,driver,D001,order_platform
EV-000532,O00181,ORDER_CREATED,2026-08-14T12:43:00,customer,C0107,order_platform
EV-000533,O00181,PICKED_UP,2026-08-14T13:08:26.991712,driver,D096,order_platform
EV-000534,O00181,DELIVERED,2026-08-14T14:04:55.731344,driver,D096,order_platform
EV-000535,O00182,ORDER_CREATED,2026-08-23T19:33:00,customer,C0441,order_platform
EV-000536,O00182,PICKED_UP,2026-08-23T20:13:00.455578,driver,D083,order_platform
EV-000537,O00182,DELIVERED,2026-08-23T21:07:17.763162,driver,D083,order_platform
EV-000538,O00183,ORDER_CREATED,2026-08-16T11:17:00,customer,C0028,order_platform
EV-000539,O00183,PICKED_UP,2026-08-16T11:47:02.970571,driver,D018,order_platform
EV-000540,O00183,DELIVERED,2026-08-16T12:17:16.575773,driver,D018,order_platform
EV-000541,O00184,ORDER_CREATED,2026-08-09T21:54:00,customer,C0213,order_platform
EV-000542,O00184,PICKED_UP,2026-08-09T22:15:21.472383,driver,D016,order_platform
EV-000543,O00184,DELIVERED,2026-08-09T23:11:22.059651,driver,D016,order_platform
EV-000544,O00185,ORDER_CREATED,2026-08-27T17:31:00,customer,C0136,order_platform
EV-000545,O00185,PICKED_UP,2026-08-27T17:46:55.450542,driver,D106,order_platform
EV-000546,O00185,DELIVERED,2026-08-27T18:45:35.259246,driver,D106,order_platform
EV-000547,O00186,ORDER_CREATED,2026-08-07T21:15:00,customer,C0099,order_platform
EV-000548,O00186,PICKED_UP,2026-08-07T21:39:56.381458,driver,D010,order_platform
EV-000549,O00186,DELIVERED,2026-08-07T22:23:24.875304,driver,D010,order_platform
EV-000550,O00187,ORDER_CREATED,2026-08-28T18:35:00,customer,C0488,order_platform
EV-000551,O00187,PICKED_UP,2026-08-28T18:48:13.151927,driver,D027,order_platform
EV-000552,O00187,DELIVERED,2026-08-28T19:33:07.522280,driver,D027,order_platform
EV-000553,O00188,ORDER_CREATED,2026-08-09T19:32:00,customer,C0303,order_platform
EV-000554,O00188,PICKED_UP,2026-08-09T20:14:30.302194,driver,D102,order_platform
EV-000555,O00188,DELIVERED,2026-08-09T21:07:26.879602,driver,D102,order_platform
