action_id,order_id,customer_id,action_type,action_at,channel
ACT-01261,O00535,C0299,ETA_VIEWED,2026-08-04T12:24:00,mobile_app
ACT-01262,O00535,C0299,ETA_VIEWED,2026-08-04T12:04:00,mobile_app
ACT-01263,O00578,C0789,ETA_VIEWED,2026-08-21T11:55:00,mobile_app
ACT-01264,O00578,C0789,ETA_VIEWED,2026-08-21T11:53:00,mobile_app
ACT-01265,O01071,C0379,ETA_VIEWED,2026-08-23T22:48:00,mobile_app
ACT-01266,O01459,C0198,ETA_VIEWED,2026-08-04T19:06:00,mobile_app
ACT-01267,O01459,C0198,ETA_VIEWED,2026-08-04T19:09:00,mobile_app
ACT-01268,O01459,C0198,ETA_VIEWED,2026-08-04T18:50:00,mobile_app
ACT-01269,O00300,C0331,ETA_VIEWED,2026-08-02T21:04:00,mobile_app
ACT-01270,O01285,C0886,ETA_VIEWED,2026-08-16T12:58:00,mobile_app
ACT-01271,O01223,C0380,ETA_VIEWED,2026-08-01T12:29:00,mobile_app
ACT-01272,O01457,C0703,ETA_VIEWED,2026-08-20T13:26:00,mobile_app
ACT-01273,O01457,C0703,ETA_VIEWED,2026-08-20T13:30:00,mobile_app
ACT-01274,O01293,C0512,ETA_VIEWED,2026-08-13T18:52:00,mobile_app
ACT-01275,O01293,C0512,ETA_VIEWED,2026-08-13T18:44:00,mobile_app
ACT-01276,O01293,C0512,SUPPORT_OPENED,2026-08-13T19:58:39.824553,mobile_app
ACT-01277,O00313,C0767,ETA_VIEWED,2026-08-11T18:18:00,mobile_app
ACT-01278,O00313,C0767,ETA_VIEWED,2026-08-11T18:16:00,mobile_app
ACT-01279,O00313,C0767,ETA_VIEWED,2026-08-11T18:26:00,mobile_app
ACT-01280,O00313,C0767,SUPPORT_OPENED,2026-08-11T19:24:48,mobile_app
ACT-01281,O00394,C0062,ETA_VIEWED,2026-08-01T20:14:00,mobile_app
ACT-01282,O00613,C0641,ETA_VIEWED,2026-08-01T19:06:00,mobile_app
ACT-01283,O00613,C0641,ETA_VIEWED,2026-08-01T19:09:00,mobile_app
ACT-01284,O00468,C0736,ETA_VIEWED,2026-08-25T19:30:00,mobile_app
ACT-01285,O00468,C0736,ETA_VIEWED,2026-08-25T19:43:00,mobile_app
ACT-01286,O00905,C0664,ETA_VIEWED,2026-08-04T15:29:00,mobile_app
ACT-01287,O00905,C0664,ETA_VIEWED,2026-08-04T15:36:00,mobile_app
ACT-01288,O00905,C0664,ETA_VIEWED,2026-08-04T15:40:00,mobile_app
ACT-01289,O01327,C0702,ETA_VIEWED,2026-08-18T22:52:00,mobile_app
ACT-01290,O01327,C0702,ETA_VIEWED,2026-08-18T22:45:00,mobile_app
ACT-01291,O01327,C0702,ETA_VIEWED,2026-08-18T22:32:00,mobile_app
ACT-01292,O00026,C0387,ETA_VIEWED,2026-08-18T22:48:00,mobile_app
ACT-01293,O00474,C0127,ETA_VIEWED,2026-08-04T23:10:00,mobile_app
ACT-01294,O00781,C0103,ETA_VIEWED,2026-08-22T12:54:00,mobile_app
ACT-01295,O01056,C0898,ETA_VIEWED,2026-08-06T20:10:00,mobile_app
ACT-01296,O01056,C0898,ETA_VIEWED,2026-08-06T20:32:00,mobile_app
ACT-01297,O01056,C0898,ETA_VIEWED,2026-08-06T20:33:00,mobile_app
ACT-01298,O00459,C0468,ETA_VIEWED,2026-08-15T15:56:00,mobile_app
ACT-01299,O00791,C0666,ETA_VIEWED,2026-08-22T19:01:00,mobile_app
ACT-01300,O01369,C0632,ETA_VIEWED,2026-08-24T14:52:00,mobile_app
ACT-01301,O01369,C0632,ETA_VIEWED,2026-08-24T15:06:00,mobile_app
ACT-01302,O01142,C0528,ETA_VIEWED,2026-08-26T13:13:00,mobile_app
ACT-01303,O01142,C0528,ETA_VIEWED,2026-08-26T13:13:00,mobile_app
ACT-01304,O01142,C0528,ETA_VIEWED,2026-08-26T13:17:00,mobile_app
ACT-01305,O00576,C0064,ETA_VIEWED,2026-08-27T21:10:00,mobile_app
ACT-01306,O00576,C0064,ETA_VIEWED,2026-08-27T21:24:00,mobile_app
ACT-01307,O00010,C0530,ETA_VIEWED,2026-08-22T13:32:00,mobile_app
ACT-01308,O00010,C0530,ETA_VIEWED,2026-08-22T13:51:00,mobile_app
ACT-01309,O00010,C0530,ETA_VIEWED,2026-08-22T13:50:00,mobile_app
ACT-01310,O01337,C0274,ETA_VIEWED,2026-08-21T23:59:00,mobile_app
ACT-01311,O01337,C0274,ETA_VIEWED,2026-08-22T00:07:00,mobile_app
ACT-01312,O01337,C0274,ETA_VIEWED,2026-08-22T00:10:00,mobile_app
ACT-01313,O00310,C0356,ETA_VIEWED,2026-08-28T20:24:00,mobile_app
ACT-01314,O00310,C0356,ETA_VIEWED,2026-08-28T20:40:00,mobile_app
ACT-01315,O00310,C0356,ETA_VIEWED,2026-08-28T20:28:00,mobile_app
ACT-01316,O01067,C0788,ETA_VIEWED,2026-08-19T18:52:00,mobile_app
ACT-01317,O01067,C0788,ETA_VIEWED,2026-08-19T19:03:00,mobile_app
ACT-01318,O01067,C0788,ETA_VIEWED,2026-08-19T18:59:00,mobile_app
ACT-01319,O00050,C0116,ETA_VIEWED,2026-08-22T14:47:00,mobile_app
ACT-01320,O00050,C0116,ETA_VIEWED,2026-08-22T14:45:00,mobile_app
ACT-01321,O00233,C0605,ETA_VIEWED,2026-08-27T00:10:00,mobile_app
ACT-01322,O00233,C0605,ETA_VIEWED,2026-08-26T23:53:00,mobile_app
ACT-01323,O00233,C0605,ETA_VIEWED,2026-08-26T23:58:00,mobile_app
ACT-01324,O01498,C0624,ETA_VIEWED,2026-08-07T20:43:00,mobile_app
ACT-01325,O01498,C0624,ETA_VIEWED,2026-08-07T20:59:00,mobile_app
ACT-01326,O00977,C0254,ETA_VIEWED,2026-08-27T12:45:00,mobile_app
ACT-01327,O00977,C0254,SUPPORT_OPENED,2026-08-27T13:36:32.251270,mobile_app
ACT-01328,O00153,C0274,ETA_VIEWED,2026-08-07T23:31:00,mobile_app
ACT-01329,O00153,C0274,ETA_VIEWED,2026-08-07T23:20:00,mobile_app
ACT-01330,O00153,C0274,ETA_VIEWED,2026-08-07T23:15:00,mobile_app
ACT-01331,O01099,C0016,ETA_VIEWED,2026-08-22T18:44:00,mobile_app
ACT-01332,O01099,C0016,ETA_VIEWED,2026-08-22T18:35:00,mobile_app
ACT-01333,O01099,C0016,ETA_VIEWED,2026-08-22T18:33:00,mobile_app
ACT-01334,O01099,C0016,SUPPORT_OPENED,2026-08-22T19:52:48,mobile_app
ACT-01335,O00592,C0378,ETA_VIEWED,2026-08-01T19:54:00,mobile_app
ACT-01336,O00592,C0378,ETA_VIEWED,2026-08-01T19:56:00,mobile_app
ACT-01337,O01343,C0859,ETA_VIEWED,2026-08-01T13:47:00,mobile_app
ACT-01338,O01343,C0859,ETA_VIEWED,2026-08-01T13:47:00,mobile_app
ACT-01339,O00083,C0404,ETA_VIEWED,2026-08-16T00:10:00,mobile_app
ACT-01340,O00853,C0335,ETA_VIEWED,2026-08-04T12:10:00,mobile_app
ACT-01341,O00825,C0023,ETA_VIEWED,2026-08-08T20:16:00,mobile_app
ACT-01342,O00825,C0023,ETA_VIEWED,2026-08-08T20:16:00,mobile_app
ACT-01343,O00874,C0133,ETA_VIEWED,2026-08-06T19:43:00,mobile_app
ACT-01344,O00874,C0133,ETA_VIEWED,2026-08-06T19:56:00,mobile_app
ACT-01345,O01129,C0866,ETA_VIEWED,2026-08-11T21:20:00,mobile_app
ACT-01346,O01129,C0866,ETA_VIEWED,2026-08-11T21:05:00,mobile_app
ACT-01347,O00987,C0617,ETA_VIEWED,2026-08-17T22:57:00,mobile_app
ACT-01348,O00987,C0617,ETA_VIEWED,2026-08-17T23:12:00,mobile_app
ACT-01349,O00925,C0896,ETA_VIEWED,2026-08-10T17:33:00,mobile_app
ACT-01350,O00925,C0896,SUPPORT_OPENED,2026-08-10T18:30:18,mobile_app
ACT-01351,O01302,C0116,ETA_VIEWED,2026-08-26T21:22:00,mobile_app
ACT-01352,O01302,C0116,ETA_VIEWED,2026-08-26T21:16:00,mobile_app
ACT-01353,O01302,C0116,ETA_VIEWED,2026-08-26T21:32:00,mobile_app
ACT-01354,O00069,C0341,ETA_VIEWED,2026-08-20T13:52:00,mobile_app
ACT-01355,O00597,C0060,ETA_VIEWED,2026-08-20T16:12:00,mobile_app
ACT-01356,O00075,C0055,ETA_VIEWED,2026-08-17T23:19:00,mobile_app
ACT-01357,O00075,C0055,ETA_VIEWED,2026-08-17T23:18:00,mobile_app
ACT-01358,O00075,C0055,ETA_VIEWED,2026-08-17T23:15:00,mobile_app
ACT-01359,O01557,C0377,ETA_VIEWED,2026-08-20T22:06:00,mobile_app
ACT-01360,O01557,C0377,ETA_VIEWED,2026-08-20T21:57:00,mobile_app
ACT-01361,O01557,C0377,ETA_VIEWED,2026-08-20T22:11:00,mobile_app
ACT-01362,O00315,C0141,ETA_VIEWED,2026-08-16T22:25:00,mobile_app
ACT-01363,O00315,C0141,ETA_VIEWED,2026-08-16T22:20:00,mobile_app
ACT-01364,O00315,C0141,ETA_VIEWED,2026-08-16T22:21:00,mobile_app
ACT-01365,O01370,C0383,ETA_VIEWED,2026-08-26T18:12:00,mobile_app
ACT-01366,O01370,C0383,ETA_VIEWED,2026-08-26T18:13:00,mobile_app
ACT-01367,O01370,C0383,ETA_VIEWED,2026-08-26T18:22:00,mobile_app
ACT-01368,O01522,C0494,ETA_VIEWED,2026-08-16T14:38:00,mobile_app
ACT-01369,O01522,C0494,ETA_VIEWED,2026-08-16T14:21:00,mobile_app
ACT-01370,O01300,C0045,ETA_VIEWED,2026-08-20T18:31:00,mobile_app
ACT-01371,O01300,C0045,ETA_VIEWED,2026-08-20T18:30:00,mobile_app
ACT-01372,O00436,C0841,ETA_VIEWED,2026-08-26T20:36:00,mobile_app
ACT-01373,O00436,C0841,ETA_VIEWED,2026-08-26T20:41:00,mobile_app
ACT-01374,O00248,C0089,ETA_VIEWED,2026-08-06T17:19:00,mobile_app
ACT-01375,O00248,C0089,ETA_VIEWED,2026-08-06T17:13:00,mobile_app
ACT-01376,O00248,C0089,ETA_VIEWED,2026-08-06T17:21:00,mobile_app
ACT-01377,O00489,C0344,ETA_VIEWED,2026-08-19T13:02:00,mobile_app
ACT-01378,O00489,C0344,ETA_VIEWED,2026-08-19T13:22:00,mobile_app
ACT-01379,O00516,C0001,ETA_VIEWED,2026-08-14T22:17:00,mobile_app
ACT-01380,O00516,C0001,ETA_VIEWED,2026-08-14T22:13:00,mobile_app
ACT-01381,O00516,C0001,ETA_VIEWED,2026-08-14T22:16:00,mobile_app
ACT-01382,O01564,C0262,ETA_VIEWED,2026-08-25T13:39:00,mobile_app
ACT-01383,O01564,C0262,ETA_VIEWED,2026-08-25T13:36:00,mobile_app
ACT-01384,O00464,C0113,ETA_VIEWED,2026-08-12T22:39:00,mobile_app
ACT-01385,O00261,C0715,ETA_VIEWED,2026-08-18T23:01:00,mobile_app
ACT-01386,O00261,C0715,ETA_VIEWED,2026-08-18T22:47:00,mobile_app
ACT-01387,O00371,C0215,ETA_VIEWED,2026-08-04T21:07:00,mobile_app
ACT-01388,O00283,C0094,ETA_VIEWED,2026-08-11T18:35:00,mobile_app
ACT-01389,O00283,C0094,ETA_VIEWED,2026-08-11T18:42:00,mobile_app
ACT-01390,O00283,C0094,ETA_VIEWED,2026-08-11T18:31:00,mobile_app
ACT-01391,O00240,C0850,ETA_VIEWED,2026-08-25T12:55:00,mobile_app
ACT-01392,O00240,C0850,ETA_VIEWED,2026-08-25T12:47:00,mobile_app
ACT-01393,O00240,C0850,SUPPORT_OPENED,2026-08-25T13:43:40.727261,mobile_app
ACT-01394,O00786,C0058,ETA_VIEWED,2026-08-15T17:19:00,mobile_app
ACT-01395,O01271,C0288,ETA_VIEWED,2026-08-21T19:12:00,mobile_app
ACT-01396,O01363,C0337,ETA_VIEWED,2026-08-14T20:22:00,mobile_app
ACT-01397,O01363,C0337,ETA_VIEWED,2026-08-14T20:24:00,mobile_app
ACT-01398,O01214,C0701,ETA_VIEWED,2026-08-26T12:55:00,mobile_app
ACT-01399,O01214,C0701,ETA_VIEWED,2026-08-26T12:58:00,mobile_app
ACT-01400,O01583,C0462,ETA_VIEWED,2026-08-08T19:04:00,mobile_app
ACT-01401,O01583,C0462,ETA_VIEWED,2026-08-08T19:15:00,mobile_app
ACT-01402,O01576,C0594,ETA_VIEWED,2026-08-27T13:17:00,mobile_app
ACT-01403,O00256,C0289,ETA_VIEWED,2026-08-06T13:12:00,mobile_app
ACT-01404,O00256,C0289,ETA_VIEWED,2026-08-06T13:05:00,mobile_app
ACT-01405,O00256,C0289,ETA_VIEWED,2026-08-06T13:09:00,mobile_app
ACT-01406,O00256,C0289,SUPPORT_OPENED,2026-08-06T14:16:06,mobile_app
ACT-01407,O00715,C0215,ETA_VIEWED,2026-08-04T19:04:00,mobile_app
ACT-01408,O00715,C0215,ETA_VIEWED,2026-08-04T19:12:00,mobile_app
ACT-01409,O00715,C0215,SUPPORT_OPENED,2026-08-04T20:12:18,mobile_app
ACT-01410,O01301,C0342,ETA_VIEWED,2026-08-11T21:41:00,mobile_app
ACT-01411,O01301,C0342,ETA_VIEWED,2026-08-11T21:18:00,mobile_app
ACT-01412,O01364,C0078,ETA_VIEWED,2026-08-11T19:57:00,mobile_app
ACT-01413,O01364,C0078,ETA_VIEWED,2026-08-11T19:55:00,mobile_app
ACT-01414,O01364,C0078,ETA_VIEWED,2026-08-11T20:02:00,mobile_app
ACT-01415,O00403,C0240,ETA_VIEWED,2026-08-16T23:05:00,mobile_app
ACT-01416,O00403,C0240,ETA_VIEWED,2026-08-16T22:54:00,mobile_app
ACT-01417,O00403,C0240,ETA_VIEWED,2026-08-16T22:59:00,mobile_app
ACT-01418,O00403,C0240,SUPPORT_OPENED,2026-08-17T00:26:24,mobile_app
ACT-01419,O01393,C0011,ETA_VIEWED,2026-08-04T23:31:00,mobile_app
ACT-01420,O01393,C0011,ETA_VIEWED,2026-08-04T23:42:00,mobile_app
ACT-01421,O00126,C0834,ETA_VIEWED,2026-08-03T20:42:00,mobile_app
ACT-01422,O00126,C0834,ETA_VIEWED,2026-08-03T20:46:00,mobile_app
ACT-01423,O00126,C0834,SUPPORT_OPENED,2026-08-03T22:15:48,mobile_app
ACT-01424,O00142,C0056,ETA_VIEWED,2026-08-19T17:41:00,mobile_app
ACT-01425,O00142,C0056,ETA_VIEWED,2026-08-19T17:30:00,mobile_app
ACT-01426,O00531,C0586,ETA_VIEWED,2026-08-06T14:04:00,mobile_app
ACT-01427,O00531,C0586,ETA_VIEWED,2026-08-06T14:03:00,mobile_app
ACT-01428,O00743,C0733,ETA_VIEWED,2026-08-05T21:32:00,mobile_app
ACT-01429,O01164,C0273,ETA_VIEWED,2026-08-28T19:07:00,mobile_app
ACT-01430,O01164,C0273,ETA_VIEWED,2026-08-28T19:24:00,mobile_app
ACT-01431,O01164,C0273,SUPPORT_OPENED,2026-08-28T20:25:06,mobile_app
ACT-01432,O01144,C0788,ETA_VIEWED,2026-08-26T22:26:00,mobile_app
ACT-01433,O01144,C0788,ETA_VIEWED,2026-08-26T22:20:00,mobile_app
ACT-01434,O01144,C0788,ETA_VIEWED,2026-08-26T22:13:00,mobile_app
ACT-01435,O01144,C0788,SUPPORT_OPENED,2026-08-26T23:39:18,mobile_app
ACT-01436,O00789,C0534,ETA_VIEWED,2026-08-19T22:51:00,mobile_app
ACT-01437,O00789,C0534,ETA_VIEWED,2026-08-19T22:34:00,mobile_app
ACT-01438,O00789,C0534,ETA_VIEWED,2026-08-19T22:42:00,mobile_app
ACT-01439,O00215,C0646,ETA_VIEWED,2026-08-07T15:59:00,mobile_app
ACT-01440,O00215,C0646,ETA_VIEWED,2026-08-07T16:02:00,mobile_app
ACT-01441,O00215,C0646,ETA_VIEWED,2026-08-07T15:55:00,mobile_app
ACT-01442,O01187,C0450,ETA_VIEWED,2026-08-26T20:21:00,mobile_app
ACT-01443,O01187,C0450,ETA_VIEWED,2026-08-26T20:11:00,mobile_app
ACT-01444,O00971,C0261,ETA_VIEWED,2026-08-13T16:28:00,mobile_app
ACT-01445,O01518,C0114,ETA_VIEWED,2026-08-15T14:14:00,mobile_app
ACT-01446,O01518,C0114,ETA_VIEWED,2026-08-15T14:13:00,mobile_app
ACT-01447,O01518,C0114,ETA_VIEWED,2026-08-15T14:17:00,mobile_app
ACT-01448,O00227,C0765,ETA_VIEWED,2026-08-04T11:42:00,mobile_app
ACT-01449,O00227,C0765,ETA_VIEWED,2026-08-04T11:57:00,mobile_app
ACT-01450,O00227,C0765,ETA_VIEWED,2026-08-04T11:43:00,mobile_app
ACT-01451,O00680,C0672,ETA_VIEWED,2026-08-22T20:21:00,mobile_app
ACT-01452,O00680,C0672,ETA_VIEWED,2026-08-22T20:28:00,mobile_app
ACT-01453,O00045,C0306,ETA_VIEWED,2026-08-14T13:34:00,mobile_app
ACT-01454,O00045,C0306,ETA_VIEWED,2026-08-14T13:22:00,mobile_app
ACT-01455,O00045,C0306,ETA_VIEWED,2026-08-14T13:12:00,mobile_app
ACT-01456,O00001,C0168,ETA_VIEWED,2026-08-13T13:21:00,mobile_app
ACT-01457,O00001,C0168,SUPPORT_OPENED,2026-08-13T14:20:36,mobile_app
ACT-01458,O01061,C0683,ETA_VIEWED,2026-08-01T18:17:00,mobile_app
ACT-01459,O01061,C0683,ETA_VIEWED,2026-08-01T18:23:00,mobile_app
ACT-01460,O01192,C0020,ETA_VIEWED,2026-08-03T19:05:00,mobile_app
ACT-01461,O01192,C0020,ETA_VIEWED,2026-08-03T19:08:00,mobile_app
ACT-01462,O01465,C0075,ETA_VIEWED,2026-08-01T22:26:00,mobile_app
ACT-01463,O01465,C0075,ETA_VIEWED,2026-08-01T22:42:00,mobile_app
ACT-01464,O00166,C0423,ETA_VIEWED,2026-08-11T12:51:00,mobile_app
ACT-01465,O01346,C0574,ETA_VIEWED,2026-08-19T19:24:00,mobile_app
ACT-01466,O01275,C0244,ETA_VIEWED,2026-08-17T20:55:00,mobile_app
ACT-01467,O00121,C0008,ETA_VIEWED,2026-08-14T19:27:00,mobile_app
ACT-01468,O01436,C0376,ETA_VIEWED,2026-08-28T19:43:00,mobile_app
ACT-01469,O01193,C0316,ETA_VIEWED,2026-08-03T13:34:00,mobile_app
ACT-01470,O00135,C0834,ETA_VIEWED,2026-08-26T17:23:00,mobile_app
ACT-01471,O01490,C0238,ETA_VIEWED,2026-08-27T22:52:00,mobile_app
ACT-01472,O01490,C0238,ETA_VIEWED,2026-08-27T22:58:00,mobile_app
ACT-01473,O01490,C0238,ETA_VIEWED,2026-08-27T23:13:00,mobile_app
ACT-01474,O00609,C0292,ETA_VIEWED,2026-08-17T20:07:00,mobile_app
ACT-01475,O00914,C0281,ETA_VIEWED,2026-08-07T22:40:00,mobile_app
ACT-01476,O00914,C0281,ETA_VIEWED,2026-08-07T22:36:00,mobile_app
ACT-01477,O00513,C0109,ETA_VIEWED,2026-08-06T11:46:00,mobile_app
ACT-01478,O00513,C0109,ETA_VIEWED,2026-08-06T11:54:00,mobile_app
ACT-01479,O00513,C0109,SUPPORT_OPENED,2026-08-06T13:04:48,mobile_app
ACT-01480,O00513,C0109,CANCEL_ATTEMPTED,2026-08-06T13:02:48,mobile_app
ACT-01481,O00780,C0580,ETA_VIEWED,2026-08-21T12:40:00,mobile_app
ACT-01482,O00780,C0580,ETA_VIEWED,2026-08-21T12:40:00,mobile_app
ACT-01483,O00780,C0580,ETA_VIEWED,2026-08-21T12:41:00,mobile_app
ACT-01484,O01575,C0035,ETA_VIEWED,2026-08-26T12:31:00,mobile_app
ACT-01485,O00985,C0579,ETA_VIEWED,2026-08-26T20:23:00,mobile_app
ACT-01486,O00681,C0375,ETA_VIEWED,2026-08-21T13:21:00,mobile_app
ACT-01487,O00681,C0375,ETA_VIEWED,2026-08-21T13:21:00,mobile_app
ACT-01488,O00681,C0375,ETA_VIEWED,2026-08-21T13:33:00,mobile_app
ACT-01489,O00832,C0643,ETA_VIEWED,2026-08-06T20:57:00,mobile_app
ACT-01490,O00208,C0066,ETA_VIEWED,2026-08-27T12:42:00,mobile_app
ACT-01491,O00208,C0066,ETA_VIEWED,2026-08-27T12:59:00,mobile_app
ACT-01492,O00208,C0066,ETA_VIEWED,2026-08-27T12:53:00,mobile_app
ACT-01493,O01068,C0244,ETA_VIEWED,2026-08-15T21:17:00,mobile_app
ACT-01494,O01068,C0244,ETA_VIEWED,2026-08-15T21:17:00,mobile_app
ACT-01495,O01060,C0057,ETA_VIEWED,2026-08-26T15:29:00,mobile_app
ACT-01496,O01060,C0057,ETA_VIEWED,2026-08-26T15:23:00,mobile_app
ACT-01497,O01060,C0057,ETA_VIEWED,2026-08-26T15:28:00,mobile_app
ACT-01498,O00211,C0629,ETA_VIEWED,2026-08-22T19:47:00,mobile_app
ACT-01499,O00211,C0629,ETA_VIEWED,2026-08-22T19:54:00,mobile_app
ACT-01500,O00211,C0629,ETA_VIEWED,2026-08-22T19:37:00,mobile_app
ACT-01501,O00211,C0629,SUPPORT_OPENED,2026-08-22T20:30:31.293362,mobile_app
ACT-01502,O00906,C0203,ETA_VIEWED,2026-08-25T19:39:00,mobile_app
ACT-01503,O00906,C0203,ETA_VIEWED,2026-08-25T20:00:00,mobile_app
ACT-01504,O00906,C0203,ETA_VIEWED,2026-08-25T19:49:00,mobile_app
ACT-01505,O00456,C0746,ETA_VIEWED,2026-08-01T19:53:00,mobile_app
ACT-01506,O00456,C0746,ETA_VIEWED,2026-08-01T19:48:00,mobile_app
ACT-01507,O00168,C0577,ETA_VIEWED,2026-08-12T19:16:00,mobile_app
ACT-01508,O00168,C0577,ETA_VIEWED,2026-08-12T19:18:00,mobile_app
ACT-01509,O00168,C0577,ETA_VIEWED,2026-08-12T19:17:00,mobile_app
ACT-01510,O00438,C0376,ETA_VIEWED,2026-08-11T17:27:00,mobile_app
ACT-01511,O00438,C0376,ETA_VIEWED,2026-08-11T17:11:00,mobile_app
ACT-01512,O00438,C0376,ETA_VIEWED,2026-08-11T17:12:00,mobile_app
ACT-01513,O00975,C0446,ETA_VIEWED,2026-08-21T17:51:00,mobile_app
ACT-01514,O00391,C0024,ETA_VIEWED,2026-08-16T20:24:00,mobile_app
ACT-01515,O01272,C0807,ETA_VIEWED,2026-08-22T19:24:00,mobile_app
ACT-01516,O01272,C0807,ETA_VIEWED,2026-08-22T19:12:00,mobile_app
ACT-01517,O01272,C0807,SUPPORT_OPENED,2026-08-22T20:13:44.751184,mobile_app
ACT-01518,O01135,C0721,ETA_VIEWED,2026-08-23T17:39:00,mobile_app
ACT-01519,O00992,C0568,ETA_VIEWED,2026-08-04T13:29:00,mobile_app
ACT-01520,O00992,C0568,ETA_VIEWED,2026-08-04T13:24:00,mobile_app
ACT-01521,O00015,C0578,ETA_VIEWED,2026-08-16T19:35:00,mobile_app
ACT-01522,O00015,C0578,ETA_VIEWED,2026-08-16T19:37:00,mobile_app
ACT-01523,O01452,C0024,ETA_VIEWED,2026-08-14T12:26:00,mobile_app
ACT-01524,O01452,C0024,ETA_VIEWED,2026-08-14T12:33:00,mobile_app
ACT-01525,O00175,C0062,ETA_VIEWED,2026-08-24T11:51:00,mobile_app
ACT-01526,O00175,C0062,ETA_VIEWED,2026-08-24T11:50:00,mobile_app
ACT-01527,O00611,C0655,ETA_VIEWED,2026-08-06T21:07:00,mobile_app
ACT-01528,O00552,C0509,ETA_VIEWED,2026-08-23T13:57:00,mobile_app
ACT-01529,O00552,C0509,ETA_VIEWED,2026-08-23T13:57:00,mobile_app
ACT-01530,O00034,C0356,ETA_VIEWED,2026-08-25T17:39:00,mobile_app
ACT-01531,O00034,C0356,ETA_VIEWED,2026-08-25T17:52:00,mobile_app
ACT-01532,O00034,C0356,ETA_VIEWED,2026-08-25T17:46:00,mobile_app
ACT-01533,O01125,C0249,ETA_VIEWED,2026-08-18T18:25:00,mobile_app
ACT-01534,O01423,C0016,ETA_VIEWED,2026-08-14T18:43:00,mobile_app
ACT-01535,O01423,C0016,ETA_VIEWED,2026-08-14T18:54:00,mobile_app
ACT-01536,O00448,C0284,ETA_VIEWED,2026-08-11T17:39:00,mobile_app
ACT-01537,O00634,C0366,ETA_VIEWED,2026-08-02T23:50:00,mobile_app
ACT-01538,O01124,C0176,ETA_VIEWED,2026-08-19T13:07:00,mobile_app
ACT-01539,O01326,C0051,ETA_VIEWED,2026-08-23T14:21:00,mobile_app
ACT-01540,O01326,C0051,ETA_VIEWED,2026-08-23T14:08:00,mobile_app
ACT-01541,O00157,C0663,ETA_VIEWED,2026-08-13T22:18:00,mobile_app
ACT-01542,O00157,C0663,ETA_VIEWED,2026-08-13T22:36:00,mobile_app
ACT-01543,O00157,C0663,ETA_VIEWED,2026-08-13T22:39:00,mobile_app
ACT-01544,O00615,C0486,ETA_VIEWED,2026-08-16T19:28:00,mobile_app
ACT-01545,O00615,C0486,ETA_VIEWED,2026-08-16T19:15:00,mobile_app
ACT-01546,O01526,C0842,ETA_VIEWED,2026-08-11T11:34:00,mobile_app
ACT-01547,O01322,C0460,ETA_VIEWED,2026-08-22T21:01:00,mobile_app
ACT-01548,O01469,C0832,ETA_VIEWED,2026-08-17T18:34:00,mobile_app
ACT-01549,O01469,C0832,ETA_VIEWED,2026-08-17T18:45:00,mobile_app
ACT-01550,O00767,C0425,ETA_VIEWED,2026-08-17T11:36:00,mobile_app
ACT-01551,O00665,C0127,ETA_VIEWED,2026-08-26T20:02:00,mobile_app
ACT-01552,O00665,C0127,ETA_VIEWED,2026-08-26T19:51:00,mobile_app
ACT-01553,O00665,C0127,ETA_VIEWED,2026-08-26T20:07:00,mobile_app
ACT-01554,O01003,C0622,ETA_VIEWED,2026-08-15T12:37:00,mobile_app
ACT-01555,O01003,C0622,ETA_VIEWED,2026-08-15T12:59:00,mobile_app
ACT-01556,O00584,C0107,ETA_VIEWED,2026-08-26T13:35:00,mobile_app
ACT-01557,O00584,C0107,ETA_VIEWED,2026-08-26T13:33:00,mobile_app
ACT-01558,O00584,C0107,ETA_VIEWED,2026-08-26T13:24:00,mobile_app
ACT-01559,O00345,C0190,ETA_VIEWED,2026-08-16T19:22:00,mobile_app
ACT-01560,O00345,C0190,ETA_VIEWED,2026-08-16T19:13:00,mobile_app
ACT-01561,O00345,C0190,SUPPORT_OPENED,2026-08-16T20:40:58.837917,mobile_app
ACT-01562,O01329,C0436,ETA_VIEWED,2026-08-10T18:32:00,mobile_app
ACT-01563,O01329,C0436,ETA_VIEWED,2026-08-10T18:24:00,mobile_app
ACT-01564,O00086,C0011,ETA_VIEWED,2026-08-04T18:46:00,mobile_app
ACT-01565,O00086,C0011,ETA_VIEWED,2026-08-04T18:28:00,mobile_app
ACT-01566,O01284,C0432,ETA_VIEWED,2026-08-12T21:01:00,mobile_app
ACT-01567,O01284,C0432,ETA_VIEWED,2026-08-12T20:55:00,mobile_app
ACT-01568,O01284,C0432,ETA_VIEWED,2026-08-12T20:57:00,mobile_app
ACT-01569,O00013,C0317,ETA_VIEWED,2026-08-23T19:43:00,mobile_app
ACT-01570,O00423,C0757,ETA_VIEWED,2026-08-20T20:15:00,mobile_app
ACT-01571,O00423,C0757,SUPPORT_OPENED,2026-08-20T21:26:47.938614,mobile_app
ACT-01572,O01000,C0877,ETA_VIEWED,2026-08-26T16:10:00,mobile_app
ACT-01573,O00212,C0773,ETA_VIEWED,2026-08-20T19:28:00,mobile_app
ACT-01574,O00212,C0773,ETA_VIEWED,2026-08-20T19:33:00,mobile_app
ACT-01575,O00844,C0588,ETA_VIEWED,2026-08-25T12:44:00,mobile_app
ACT-01576,O00844,C0588,ETA_VIEWED,2026-08-25T13:00:00,mobile_app
